Batch ID,Job Order Number,Printing Date/Time,Printer Operator ID,Ink Type,Paper Type,No. of Sheets Used,No. of Cards Printed,No. of Half Cards,No. of Quarter Cards,Accepted Cards,Rejected Cards,Color Matching Data,Quality Control Result (Printing),Printing QC - Alignment,Printing QC - Color Accuracy,Printing QC - Material Integrity,Lamination Date/Time,Lamination Operator ID,Chip Type,Embedding Errors,Chip Serial Numbers,Quality Control Result (Embedding),Embedding QC - Chip Functionality,Embedding QC - Alignment,Network Data,Encryption Key,Laser Engraving Serial,ICCID,Personalization Operator ID,Quality Control Result (Personalization),Personalization QC - Data Accuracy,Personalization QC - Laser Engraving,Audit Trail Logs,PO_number
Batch_345,JO_00345,2022-06-17 ,Operator_47,Metallic Ink,PVC,10,300,187,113,183,117,Match_Good,Pass,Pass,Pass,Pass,2022-06-24 ,Operator_81,Type1,1,Chip_783365,Pass,Pass,Pass,UMTS,Key_3359,Serial_1038,ICCID_900207,Operator_112,Pass,Pass,Pass,Log_77404,PO-0045
Batch_346,JO_00346,2022-06-18 ,Operator_33,UV Ink,PVC,29,1044,512,532,860,184,Match_Poor,Pass,Pass,Pass,Pass,2022-06-25 ,Operator_54,Type2,2,Chip_312066,Pass,Pass,Pass,GSM,Key_6770,Serial_5522,ICCID_560041,Operator_134,Pass,Pass,Pass,Log_68287,PO-0046
Batch_347,JO_00347,2022-06-18 ,Operator_5,Metallic Ink,PET,30,1080,399,681,495,585,Match_Perfect,Pass,Fail,Pass,Pass,2022-06-25 ,Operator_97,Type2,3,Chip_585900,Pass,Pass,Pass,UMTS,Key_3780,Serial_4614,ICCID_768440,Operator_112,Pass,Pass,Pass,Log_79062,PO-0047
Batch_348,JO_00348,2022-06-18 ,Operator_48,UV Ink,PVC,46,1012,192,820,1001,11,Match_Good,Pass,Pass,Pass,Pass,2022-06-22 ,Operator_70,Type2,2,Chip_440946,Pass,Pass,Pass,GPRS,Key_5693,Serial_9255,ICCID_134699,Operator_138,Pass,Pass,Pass,Log_84207,PO-0048
Batch_349,JO_00349,2022-06-19 ,Operator_19,UV Ink,Composite Materials,17,561,333,228,257,304,Match_Fair,Pass,Pass,Pass,Pass,2022-06-23 ,Operator_75,Type2,4,Chip_682242,Pass,Pass,Pass,GPRS,Key_3677,Serial_1298,ICCID_774279,Operator_115,Pass,Pass,Pass,Log_14415,PO-0049
Batch_350,JO_00350,2022-06-19 ,Operator_4,Offset Ink,PVC,36,936,450,486,710,226,Match_Perfect,Pass,Pass,Pass,Pas,2022-06-27 ,Operator_95,Type2,3,Chip_815571,Pass,Pass,Pass,GPRS,Key_6793,Serial_6671,ICCID_281320,Operator_121,Pass,Pass,Pass,Log_27598,PO-0050
Batch_351,JO_00351,2022-06-20 ,Operator_35,Offset Ink,PET,44,1672,891,781,534,1138,Match_Perfect,Pass,Pass,Pass,Pass,2022-06-22 ,Operator_51,Type2,2,Chip_459325,Pass,Pass,Pass,GPRS,Key_5717,Serial_7229,ICCID_699251,Operator_104,Pass,Pass,Pass,Log_62989,PO-0051
Batch_352,JO_00352,2022-06-20 ,Operator_49,UV Ink,PET,15,330,317,13,247,83,Match_Fair,Pass,Pass,Fail,Pass,2022-06-26 ,Operator_52,Type3,2,Chip_650353,Pass,Pass,Pass,UMTS,Key_7986,Serial_3559,ICCID_195013,Operator_111,Pass,Pass,Pass,Log_23341,PO-0052
Batch_353,JO_00353,2022-06-21 ,Operator_17,Metallic Ink,PVC,28,588,302,286,212,376,Match_Fair,Pass,Pass,Pass,Pass,2022-06-25 ,Operator_56,Type1,4,Chip_270635,Pass,Pass,Pass,UMTS,Key_6211,Serial_8926,ICCID_726257,Operator_110,Pass,Fail,Pass,Log_89555,PO-0053
Batch_354,JO_00354,2022-06-21 ,Operator_44,Offset Ink,PET,27,972,443,529,841,131,Match_Perfect,Pass,Pass,Pass,Pass,2022-06-24 ,Operator_57,Type2,4,Chip_321387,Pass,Pass,Fail,GPRS,Key_1462,Serial_2433,ICCID_123260,Operator_107,Pass,Pass,Pass,Log_10291,PO-0054
Batch_355,JO_00355,2022-06-22 ,Operator_28,Metallic Ink,Composite Materials,10,280,275,5,244,36,Match_Fair,Pass,Pass,Pass,Pass,2022-07-01 ,Operator_54,Type1,0,Chip_303156,Pass,Pass,Pass,UMTS,Key_2342,Serial_1746,ICCID_654148,Operator_109,Pass,Pass,Pass,Log_53922,PO-0055
Batch_356,JO_00356,2022-06-22 ,Operator_30,Offset Ink,Composite Materials,34,850,401,449,318,532,Match_Poor,Pass,Pass,Pass,Pass,2022-07-01 ,Operator_68,Type3,1,Chip_901931,Pass,Pass,Pass,GSM,Key_1620,Serial_4316,ICCID_757264,Operator_118,Pass,Pass,Pass,Log_41309,PO-0056
Batch_357,JO_00357,2022-06-23 ,Operator_29,Offset Ink,PET,36,1008,714,294,451,557,Match_Poor,Pass,Pass,Pass,Pass,2022-07-02 ,Operator_91,Type3,2,Chip_947165,Pass,Pass,Pass,UMTS,Key_2510,Serial_5317,ICCID_362539,Operator_147,Pass,Pass,Pass,Log_67268,PO-0057
Batch_358,JO_00358,2022-06-23 ,Operator_46,Metallic Ink,Composite Materials,16,384,248,136,375,9,Match_Perfect,Pass,Pass,Pass,Pass,2022-06-26 ,Operator_93,Type1,0,Chip_347159,Pass,Pass,Pass,UMTS,Key_5006,Serial_9520,ICCID_541252,Operator_127,Pass,Pass,Pass,Log_24539,PO-0058
Batch_359,JO_00359,2022-06-24 ,Operator_6,Offset Ink,Composite Materials,38,798,204,594,306,492,Match_Poor,Pass,Pass,Pass,Pass,2022-07-02 ,Operator_55,Type3,3,Chip_225147,Pass,Pass,Pass,GSM,Key_1916,Serial_5777,ICCID_210175,Operator_143,Pass,Pass,Pass,Log_84883,PO-0059
Batch_360,JO_00360,2022-06-24 ,Operator_35,Offset Ink,PVC,40,1360,664,696,528,832,Match_Good,Pass,Pass,Pass,Pass,2022-06-29 ,Operator_75,Type2,3,Chip_314364,Pass,Pass,Pass,GPRS,Key_6027,Serial_9436,ICCID_651435,Operator_128,Pass,Pass,Pass,Log_11010,PO-0060
Batch_361,JO_00361,2022-06-25 ,Operator_41,Metallic Ink,Composite Materials,45,1260,497,763,1247,13,Match_Poor,Pass,Pass,Fail,Pass,2022-06-27 ,Operator_51,Type3,1,Chip_343110,Pass,Pass,Pass,GSM,Key_6971,Serial_7687,ICCID_302295,Operator_132,Pass,Pass,Pass,Log_84827,PO-0021
Batch_362,JO_00362,2022-06-25 ,Operator_37,Offset Ink,PVC,28,1064,978,86,921,143,Match_Poor,Pass,Pass,Pass,Pass,2022-07-05 ,Operator_84,Type2,3,Chip_421835,Pass,Pass,Pass,GPRS,Key_8926,Serial_5094,ICCID_583172,Operator_110,Pass,Pass,Pass,Log_41007,PO-0022
Batch_363,JO_00363,2022-06-26 ,Operator_24,Offset Ink,PET,15,435,347,88,395,40,Match_Fair,Pass,Pass,Pass,Pass,2022-07-05 ,Operator_53,Type1,1,Chip_334482,Pass,Pass,Pass,GSM,Key_6742,Serial_8547,ICCID_365126,Operator_134,Pass,Pass,Pass,Log_85135,PO-0023
Batch_364,JO_00364,2022-06-26 ,Operator_29,Offset Ink,PVC,34,782,553,229,423,359,Match_Poor,Pass,Pass,Pass,Pass,2022-07-06 ,Operator_67,Type1,3,Chip_594723,Pass,Pass,Pass,GPRS,Key_4482,Serial_7859,ICCID_209771,Operator_105,Pass,Pass,Pass,Log_37744,PO-0024
Batch_365,JO_00365,2022-06-27 ,Operator_49,Metallic Ink,PET,40,1160,533,627,188,972,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-06 ,Operator_82,Type1,3,Chip_322878,Pass,Pass,Pass,GSM,Key_1774,Serial_1090,ICCID_877655,Operator_120,Pass,Pass,Pass,Log_23031,PO-0025
Batch_366,JO_00366,2022-06-27 ,Operator_46,UV Ink,PET,18,486,401,85,429,57,Match_Poor,Pass,Pass,Pass,Pass,2022-07-03 ,Operator_74,Type1,2,Chip_670263,Pass,Pass,Pass,UMTS,Key_2241,Serial_9493,ICCID_275072,Operator_130,Pass,Pass,Pass,Log_31311,PO-0026
Batch_367,JO_00367,2022-06-28 ,Operator_31,Metallic Ink,PET,29,928,785,143,891,37,Match_Poor,Pass,Pass,Pass,Pass,2022-06-30 ,Operator_52,Type1,4,Chip_524361,Pass,Pass,Pass,GSM,Key_6085,Serial_9729,ICCID_457882,Operator_133,Pass,Pass,Pass,Log_41120,PO-0027
Batch_368,JO_00368,2022-06-28 ,Operator_35,UV Ink,PET,19,494,463,31,258,236,Match_Perfect,Pass,Pass,Passed,Pass,2022-07-04 ,Operator_51,Type1,2,Chip_692506,Pass,Pass,Pass,GSM,Key_1935,Serial_1106,ICCID_818954,Operator_119,Pass,Pass,Pass,Log_65178,PO-0028
Batch_369,JO_00369,2022-06-29 ,Operator_33,Offset Ink,PET,46,1196,716,480,936,260,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-03 ,Operator_84,Type2,0,Chip_959890,Pass,Pass,Pass,GPRS,Key_4529,Serial_4853,ICCID_550463,Operator_102,Pass,Pass,Pass,Log_74313,PO-0029
Batch_370,JO_00370,2022-06-29 ,Operator_21,UV Ink,PVC,36,828,343,485,369,459,Match_Fair,Pass,Pass,Pass,Pass,2022-07-07 ,Operator_58,Type1,4,Chip_750160,Pass,Pass,Pass,GPRS,Key_5899,Serial_1394,ICCID_355520,Operator_118,Pass,Pass,Pass,Log_85177,PO-0030
Batch_371,JO_00371,2022-06-30 ,Operator_32,Metallic Ink,PET,22,748,561,187,265,483,Match_Good,Pass,Pass,Pass,Pass,2022-07-09 ,Operator_95,Type3,2,Chip_637553,Pass,Pass,Pass,UMTS,Key_1299,Serial_4079,ICCID_422206,Operator_114,Pass,Pass,Pass,Log_89849,PO-0031
Batch_372,JO_00372,2022-06-30 ,Operator_23,Metallic Ink,Composite Materials,11,341,271,70,194,147,Match_Poor,Pass,Pass,Pass,Pass,2022-07-05 ,Operator_96,Type2,4,Chip_790265,Pass,Pass,Pass,GSM,Key_3044,Serial_9870,ICCID_437085,Operator_105,Pass,Pass,Pass,Log_78012,PO-0032
Batch_373,JO_00373,2022-07-01 ,Operator_33,Offset Ink,Composite Materials,30,1050,1005,45,953,97,Match_Good,Pass,Pass,Pass,Pass,2022-07-10 ,Operator_94,Type2,4,Chip_504983,Pass,Pass,Pass,UMTS,Key_7170,Serial_7158,ICCID_471694,Operator_118,Pass,Pass,Pass,Log_73024,PO-0033
Batch_374,JO_00374,2022-07-01 ,Operator_3,UV Ink,PET,42,1050,462,588,692,358,Match_Fair,Passed,Pass,Pass,Pass,2022-07-10 ,Operator_59,Type2,4,Chip_582283,Pass,Pass,Pass,GPRS,Key_7791,Serial_8939,ICCID_863869,Operator_145,Pass,Pass,Pass,Log_15710,PO-0034
Batch_375,JO_00375,2022-07-02 ,Operator_18,Offset Ink,Composite Materials,33,924,254,670,199,725,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-05 ,Operator_78,Type2,3,Chip_512406,Pass,Pass,Pass,GSM,Key_6977,Serial_5288,ICCID_973945,Operator_115,Pass,Pass,Pass,Log_63887,PO-0035
Batch_376,JO_00376,2022-07-02 ,Operator_25,Offset Ink,PVC,43,946,370,576,668,278,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-09 ,Operator_69,Type1,4,Chip_360755,Pass,Pass,Pass,UMTS,Key_3686,Serial_1005,ICCID_496801,Operator_123,Pass,Pass,Pass,Log_75293,PO-0036
Batch_377,JO_00377,2022-07-03 ,Operator_42,Metallic Ink,PVC,18,486,342,144,309,177,Match_Perfect,Pass,Passed,Pass,Pass,2022-07-05 ,Operator_70,Type1,3,Chip_301458,Pass,Pass,Pass,UMTS,Key_1072,Serial_8233,ICCID_482003,Operator_104,Pass,Pass,Pass,Log_64282,PO-0037
Batch_378,JO_00378,2022-07-03 ,Operator_31,UV Ink,PET,11,286,198,88,249,37,Match_Fair,Pass,Pass,Pass,Pass,2022-07-10 ,Operator_57,Type1,4,Chip_228416,Pass,Pass,Pass,GPRS,Key_5294,Serial_2774,ICCID_819440,Operator_134,Pass,Pass,Pass,Log_26714,PO-0038
Batch_379,JO_00379,2022-07-04 ,Operator_3,UV Ink,PET,39,897,466,431,822,75,Match_Poor,Pass,Pass,Pass,Pass,2022-07-11 ,Operator_92,Type3,3,Chip_822853,Pass,Pass,Pass,GSM,Key_3428,Serial_1978,ICCID_923936,Operator_124,Pass,Pass,Pass,Log_57601,PO-0039
Batch_380,JO_00380,2022-07-04 ,Operator_40,UV Ink,PET,31,992,225,767,186,806,Match_Fair,Pass,Pass,Pass,Pass,2022-07-11 ,Operator_85,Type1,4,Chip_470133,Pass,Pass,Pass,GPRS,Key_7580,Serial_8348,ICCID_950739,Operator_112,Pass,Pass,Pass,Log_42015,PO-0040
Batch_381,JO_00381,2022-07-05 ,Operator_46,UV Ink,Composite Materials,20,760,641,119,489,271,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-14 ,Operator_69,Type1,0,Chip_330307,Pass,Pass,Pass,GPRS,Key_9051,Serial_3770,ICCID_642046,Operator_129,Pass,Pass,Pass,Log_30353,PO-0041
Batch_382,JO_00382,2022-07-05 ,Operator_24,Offset Ink,Composite Materials,26,676,185,491,476,200,Match_Poor,Pass,Pass,Pass,Pass,2022-07-09 ,Operator_67,Type3,2,Chip_394959,Pass,Pass,Pass,GSM,Key_7287,Serial_9136,ICCID_550939,Operator_106,Pass,Pass,Pass,Log_36458,PO-0042
Batch_383,JO_00383,2022-07-06 ,Operator_32,Offset Ink,PVC,45,1305,235,1070,1080,225,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-15 ,Operator_90,Type1,4,Chip_577406,Pass,Pass,Pass,GSM,Key_5809,Serial_7162,ICCID_222972,Operator_124,Pass,Pass,Pass,Log_74607,PO-0043
Batch_384,JO_00384,2022-07-06 ,Operator_47,Metallic Ink,Composite Materials,22,682,615,67,652,30,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-11 ,Operator_68,Type1,0,Chip_728359,Pass,Pass,Pass,GPRS,Key_8575,Serial_1524,ICCID_622698,Operator_147,Pass,Pass,Pass,Log_37921,PO-0044
Batch_385,JO_00385,2022-07-07 ,Operator_22,Offset Ink,PVC,16,352,316,36,281,71,Match_Fair,Pass,Pass,Pass,Pass,2022-07-15 ,Operator_57,Type2,2,Chip_176488,Pass,Pass,Pass,GPRS,Key_8497,Serial_9455,ICCID_125068,Operator_122,Pass,Pass,Pass,Log_89596,PO-0045
Batch_386,JO_00386,2022-07-07 ,Operator_23,Offset Ink,Composite Materials,25,775,641,134,517,258,Match_Fair,Pass,Pass,Pass,Pass,2022-07-16 ,Operator_77,Type1,1,Chip_517518,Pass,Pass,Pass,GSM,Key_3221,Serial_3424,ICCID_879395,Operator_117,Pass,Pass,Pass,Log_24009,PO-0046
Batch_387,JO_00387,2022-07-07 ,Operator_2,Metallic Ink,PVC,42,1596,1216,380,498,1098,Match_Good,Pass,Pass,Fail,Pass,2022-07-10 ,Operator_89,Type3,4,Chip_759921,Pass,Pass,Pass,UMTS,Key_4996,Serial_4901,ICCID_989699,Operator_132,Pass,Pass,Pass,Log_23045,PO-0047
Batch_388,JO_00388,2022-07-08 ,Operator_27,Metallic Ink,PET,10,340,328,12,180,160,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-17 ,Operator_80,Type2,1,Chip_343682,Pass,Pass,Pass,UMTS,Key_9424,Serial_6211,ICCID_538279,Operator_125,Pass,Pass,Pass,Log_66909,PO-0048
Batch_389,JO_00389,2022-07-08 ,Operator_42,Metallic Ink,Composite Materials,20,540,478,62,204,336,Match_Poor,Pass,Pass,Pass,Pass,2022-07-14 ,Operator_73,Type3,2,Chip_375735,Pass,Pass,Pass,GSM,Key_2458,Serial_4418,ICCID_423939,Operator_126,Pass,Pass,Pass,Log_11476,PO-0049
Batch_390,JO_00390,2022-07-09 ,Operator_2,Offset Ink,PVC,15,465,314,151,388,77,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-19 ,Operator_70,Type3,2,Chip_782000,Pass,Pass,Pass,GSM,Key_4794,Serial_7711,ICCID_985678,Operator_127,Pass,Pass,Pass,Log_30096,PO-0050
Batch_391,JO_00391,2022-07-09 ,Operator_26,Offset Ink,Composite Materials,29,1131,1065,66,609,522,Match_Poor,Pass,Pass,Pass,Pass,2022-07-12 ,Operator_73,Type1,4,Chip_181216,Pass,Pass,Pass,GSM,Key_4572,Serial_6413,ICCID_674100,Operator_107,Pass,Pass,Pass,Log_45470,PO-0051
Batch_392,JO_00392,2022-07-10 ,Operator_17,Metallic Ink,PET,44,1100,474,626,322,778,Match_Good,Pass,Fail,Pass,Pass,2022-07-19 ,Operator_76,Type2,0,Chip_624966,Pass,Pass,Pass,UMTS,Key_2565,Serial_7505,ICCID_814123,Operator_135,Pass,Pass,Pass,Log_29267,PO-0052
Batch_393,JO_00393,2022-07-10 ,Operator_40,Metallic Ink,PVC,46,1334,346,988,836,498,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-14 ,Operator_98,Type1,4,Chip_374281,Pass,Pass,Pass,GSM,Key_4361,Serial_7984,ICCID_457722,Operator_134,Pass,Pass,Pass,Log_14054,PO-0053
Batch_394,JO_00394,2022-07-11 ,Operator_33,Metallic Ink,Composite Materials,35,735,364,371,328,407,Match_Poor,Pass,Pass,Pass,Pass,2022-07-16 ,Operator_97,Type2,0,Chip_773334,Pass,Pass,Pass,GPRS,Key_2755,Serial_8950,ICCID_666985,Operator_127,Pass,Pass,Pass,Log_55694,PO-0054
Batch_395,JO_00395,2022-07-11 ,Operator_9,Offset Ink,Composite Materials,21,672,579,93,360,312,Match_Poor,Pass,Pass,Pass,Pass,2022-07-20 ,Operator_64,Type2,4,Chip_921718,Pass,Pass,Pass,GSM,Key_8155,Serial_2597,ICCID_910490,Operator_108,Pass,Pass,Pass,Log_18411,PO-0055
Batch_396,JO_00396,2022-07-12 ,Operator_43,Offset Ink,PET,39,1014,182,832,234,780,Match_Good,Pass,Pass,Pass,Pass,2022-07-20 ,Operator_98,Type2,0,Chip_156284,Pass,Pass,Pass,GSM,Key_9138,Serial_6308,ICCID_109977,Operator_135,Pass,Pass,Pass,Log_89982,PO-0056
Batch_397,JO_00397,2022-07-12 ,Operator_48,UV Ink,PET,37,999,335,664,650,349,Match_Fair,Pass,Pass,Pass,Pass,2022-07-15 ,Operator_81,Type3,3,Chip_485852,Pass,Pass,Pass,GPRS,Key_5101,Serial_6537,ICCID_288360,Operator_118,Pass,Pass,Pass,Log_47034,PO-0057
Batch_398,JO_00398,2022-07-13 ,Operator_39,Offset Ink,PVC,36,1260,726,534,542,718,Match_Good,Pass,Pass,Pass,Pass,2022-07-20 ,Operator_77,Type1,0,Chip_380094,Pass,Pass,Pass,GSM,Key_9794,Serial_4608,ICCID_736262,Operator_123,Pass,Pass,Pass,Log_63308,PO-0058
Batch_399,JO_00399,2022-07-13 ,Operator_29,Offset Ink,Composite Materials,28,840,343,497,829,11,Match_Poor,Pass,Pass,Pass,Pass,2022-07-23 ,Operator_59,Type2,0,Chip_178948,Pass,Pass,Pass,GPRS,Key_9042,Serial_4584,ICCID_111979,Operator_130,Pass,Pass,Pass,Log_20316,PO-0059
Batch_400,JO_00400,2022-07-14 ,Operator_42,Offset Ink,Composite Materials,14,322,251,71,244,78,Match_Good,Pass,Pass,Pass,Pass,2022-07-18 ,Operator_73,Type2,2,Chip_614587,Pass,Pass,Pass,UMTS,Key_8680,Serial_3506,ICCID_384752,Operator_116,Pass,Pass,Pass,Log_91423,PO-0060
Batch_401,JO_00401,2022-07-14 ,Operator_26,Metallic Ink,PET,14,504,237,267,216,288,Match_Fair,Pass,Pass,Pass,Pass,2022-07-18 ,Operator_60,Type3,1,Chip_347327,Pass,Pass,Pass,UMTS,Key_4523,Serial_8438,ICCID_345315,Operator_131,Pass,Pass,Pass,Log_46906,PO-0021
Batch_402,JO_00402,2022-07-15 ,Operator_35,Offset Ink,PET,36,1260,266,994,442,818,Match_Perfect,Pass,Fail,Pass,Pass,2022-07-23 ,Operator_97,Type2,4,Chip_996262,Pass,Pass,Pass,GSM,Key_1022,Serial_3521,ICCID_304390,Operator_138,Pass,Pass,Pass,Log_63193,PO-0022
Batch_403,JO_00403,2022-07-15 ,Operator_25,Metallic Ink,PVC,37,1406,848,558,1279,127,Match_Good,Pass,Pass,Pass,Pass,2022-07-23 ,Operator_73,Type2,2,Chip_722797,Pass,Fail,Pass,UMTS,Key_4266,Serial_6280,ICCID_619707,Operator_134,Pass,Pass,Pass,Log_49352,PO-0023
Batch_404,JO_00404,2022-07-16 ,Operator_24,UV Ink,Composite Materials,35,1050,573,477,475,575,Match_Good,Pass,Pass,Pass,Pass,2022-07-22 ,Operator_60,Type1,1,Chip_757165,Pass,Pass,Pass,GSM,Key_9171,Serial_7960,ICCID_779720,Operator_101,Pass,Pass,Pass,Log_96655,PO-0024
Batch_405,JO_00405,2022-07-16 ,Operator_13,UV Ink,Composite Materials,36,936,246,690,357,579,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-22 ,Operator_52,Type3,2,Chip_419967,Pass,Pass,Pass,GSM,Key_8252,Serial_5962,ICCID_595187,Operator_109,Pass,Pass,Pass,Log_50507,PO-0025
Batch_406,JO_00406,2022-07-17 ,Operator_7,Metallic Ink,PVC,30,960,406,554,945,15,Match_Good,Pass,Pass,Pass,Pass,2022-07-23 ,Operator_87,Type3,2,Chip_298728,Pass,Pass,Pass,GPRS,Key_1578,Serial_2005,ICCID_878694,Operator_136,Pass,Pass,Pass,Log_27788,PO-0026
Batch_407,JO_00407,2022-07-17 ,Operator_36,Metallic Ink,PVC,10,380,365,15,180,200,Match_Fair,Pass,Pass,Pass,Pass,2022-07-20 ,Operator_90,Type2,4,Chip_584789,Pass,Pass,Pass,GPRS,Key_6418,Serial_3458,ICCID_939159,Operator_144,Pass,Pass,Pass,Log_37909,PO-0027
Batch_408,JO_00408,2022-07-18 ,Operator_45,Metallic Ink,PET,37,1332,460,872,327,1005,Match_Poor,Pass,Pass,Pass,Pass,2022-07-21 ,Operator_88,Type2,3,Chip_110821,Pass,Pass,Pass,GSM,Key_9071,Serial_1723,ICCID_300263,Operator_104,Pass,Pass,Pass,Log_47467,PO-0028
Batch_409,JO_00409,2022-07-18 ,Operator_20,Offset Ink,PET,24,768,305,463,308,460,Match_Good,Pass,Pass,Pass,Pass,2022-07-25 ,Operator_88,Type3,2,Chip_744786,Pass,Pass,Pass,UMTS,Key_6490,Serial_2291,ICCID_736386,Operator_145,Pass,Pass,Pass,Log_11580,PO-0029
Batch_410,JO_00410,2022-07-19 ,Operator_1,UV Ink,PVC,26,806,536,270,692,114,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-21 ,Operator_51,Type2,4,Chip_225646,Pass,Pass,Pass,GSM,Key_8777,Serial_7521,ICCID_979068,Operator_120,Pass,Pass,Pass,Log_77816,PO-0030
Batch_411,JO_00411,2022-07-19 ,Operator_8,Metallic Ink,PVC,35,910,717,193,808,102,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-29 ,Operator_98,Type2,0,Chip_188605,Pass,Pass,Pass,UMTS,Key_6351,Serial_1761,ICCID_960462,Operator_145,Pass,Pass,Pass,Log_15107,PO-0031
Batch_412,JO_00412,2022-07-20 ,Operator_46,Offset Ink,Composite Materials,29,580,559,21,328,252,Match_Good,Pass,Pass,Pass,Pass,2022-07-28 ,Operator_68,Type3,1,Chip_871485,Pass,Pass,Pass,GPRS,Key_8705,Serial_7588,ICCID_668078,Operator_117,Pass,Pass,Pass,Log_15340,PO-0032
Batch_413,JO_00413,2022-07-20 ,Operator_16,UV Ink,PVC,34,680,417,263,448,232,Match_P,Pass,Pass,Pass,Pass,2022-07-25 ,Operator_85,Type2,4,Chip_835887,Pass,Pass,Pass,UMTS,Key_6279,Serial_6075,ICCID_689662,Operator_144,Pass,Pass,Pass,Log_96597,PO-0033
Batch_414,JO_00414,2022-07-21 ,Operator_14,Offset Ink,PVC,22,858,383,475,832,26,Match_Poor,Pass,Pass,Pass,Pass,2022-07-28 ,Operator_57,Type1,3,Chip_718142,Pass,Pass,Pass,GSM,Key_5138,Serial_6334,ICCID_414571,Operator_110,Pass,Pass,Pass,Log_11280,PO-0034
Batch_415,JO_00415,2022-07-21 ,Operator_12,UV Ink,Composite Materials,42,1386,239,1147,1308,78,Match_Poor,Pass,Pass,Pass,Pass,2022-07-25 ,Operator_94,Type2,4,Chip_340373,Pass,Pass,Pass,UMTS,Key_2135,Serial_9654,ICCID_356660,Operator_146,Pass,Pass,Pass,Log_77228,PO-0035
Batch_416,JO_00416,2022-07-22 ,Operator_23,Offset Ink,PVC,34,1156,915,241,645,511,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-27 ,Operator_92,Type3,4,Chip_823723,Pass,Pass,Pass,UMTS,Key_1746,Serial_4419,ICCID_660175,Operator_143,Pass,Pass,Pass,Log_31105,PO-0036
Batch_417,JO_00417,2022-07-22 ,Operator_15,UV Ink,PET,17,510,498,12,431,79,Match_Good,Pass,Pass,Pass,Pass,2022-07-25 ,Operator_72,Type1,0,Chip_533364,Pass,Pass,Pass,GSM,Key_8625,Serial_6511,ICCID_387183,Operator_140,Pass,Pass,Pass,Log_17928,PO-0037
Batch_418,JO_00418,2022-07-23 ,Operator_28,UV Ink,PET,14,392,185,207,340,52,Match_Good,Pass,Pass,Pass,Pass,2022-07-31 ,Operator_75,Type2,1,Chip_158114,Pass,Pass,Pass,GPRS,Key_5574,Serial_5613,ICCID_705862,Operator_113,Pass,Pass,Pass,Log_34331,PO-0038
Batch_419,JO_00419,2022-07-23 ,Operator_34,Offset Ink,Composite Materials,15,540,343,197,460,80,Match_Perfect,Pass,Pass,Pass,Pass,2022-07-26 ,Operator_92,Type1,1,Chip_419554,Pass,Pass,Pass,GSM,Key_8727,Serial_5283,ICCID_829375,Operator_138,Pass,Pass,Pass,Log_35450,PO-0039
Batch_420,JO_00420,2022-07-24 ,Operator_2,Metallic Ink,PVC,32,736,443,293,586,150,Match_Poor,Pass,Pass,Pass,Pass,2022-08-02 ,Operator_73,Type3,3,Chip_831989,Pass,Pass,Pass,GPRS,Key_3949,Serial_4248,ICCID_713381,Operator_144,Pass,Pass,Pass,Log_81237,PO-0040
Batch_421,JO_00421,2022-07-24 ,Operator_32,UV Ink,PET,39,1521,693,828,973,548,Match_Poor,Pass,Pass,Pass,Pass,2022-07-27 ,Operator_59,Type1,1,Chip_812148,Pass,Pass,Pass,UMTS,Key_5336,Serial_4213,ICCID_928759,Operator_116,Pass,Pass,Pass,Log_71319,PO-0041
Batch_422,JO_00422,2022-07-25 ,Operator_23,Metallic Ink,PET,23,874,388,486,537,337,Match_Good,Pass,Pass,Pass,Pass,2022-07-30 ,Operator_77,Type2,0,Chip_126994,Pass,Pass,Pass,GPRS,Key_8294,Serial_4670,ICCID_588849,Operator_139,Pass,Pass,Pass,Log_38095,PO-0042
Batch_423,JO_00423,2022-07-25 ,Operator_22,Offset Ink,PET,32,832,682,150,382,450,Match_Poor,Pass,Pass,Pass,Pass,2022-07-29 ,Operator_61,Type2,3,Chip_927755,Pass,Pass,Pass,UMTS,Key_1632,Serial_2853,ICCID_229207,Operator_133,Pass,Pass,Pass,Log_34290,PO-0043
Batch_424,JO_00424,2022-07-25 ,Operator_25,Metallic Ink,PET,20,400,312,88,279,121,Match_Fair,Pass,Pass,Pass,Pass,2022-08-01 ,Operator_77,Type3,0,Chip_694319,Pass,Pass,Pass,GPRS,Key_8093,Serial_5518,ICCID_956939,Operator_127,Pass,Pass,Pass,Log_34217,PO-0044
